delivery_date,sku_id,total_qty,Date,Open,High,Low,Close
25/7/2023,BK-1216,51,25/7/2023,3286.159912,3288.169922,3263.669922,3286.159912
26/7/2023,BK-1216,81,26/7/2023,3284.620117,3316.100098,3282.110107,3304.959961
27/7/2023,BK-1216,64,27/7/2023,3326.169922,3339.23999,3317.51001,3337.419922
28/7/2023,BK-1216,85,28/7/2023,3371.169922,3374.209961,3344.320068,3371.169922
29/7/2023,BK-1216,149,0,0,0,0,0
30/7/2023,BK-1216,4,0,0,0,0,0
31/7/2023,BK-1216,95,31/7/2023,3377.909912,3392.629883,3363.870117,3373.97998
1/8/2023,BK-1216,59,1/8/2023,3383.070068,3385.679932,3362.629883,3373.790039
2/8/2023,BK-1216,104,2/8/2023,3352.5,3362.23999,3315.800049,3325.02002
3/8/2023,BK-1216,73,3/8/2023,3304.060059,3330.429932,3300.070068,3304.060059
4/8/2023,BK-1216,100,4/8/2023,3298.23999,3304.570068,3287.330078,3292.389893
5/8/2023,BK-1216,167,0,0,0,0,0
6/8/2023,BK-1216,6,0,0,0,0,0
7/8/2023,BK-1216,127,7/8/2023,3296.889893,3312.870117,3293.699951,3309.870117
8/8/2023,BK-1216,81,8/8/2023,3317.820068,3320.159912,3305.75,3313.790039
9/8/2023,BK-1216,133,0,0,0,0,0
10/8/2023,BK-1216,92,10/8/2023,3312.629883,3324.330078,3301.100098,3322.929932
11/8/2023,BK-1216,87,11/8/2023,3319.850098,3294.280029,3294.280029,3294.280029
12/8/2023,BK-1216,163,0,0,0,0,0
13/8/2023,BK-1216,5,0,0,0,0,0
14/8/2023,BK-1216,96,14/8/2023,3262.939941,3247.699951,3247.699951,3247.699951
15/8/2023,BK-1216,40,15/8/2023,3232.73999,3263.22998,3228.340088,3232.73999
16/8/2023,BK-1216,81,16/8/2023,3213.580078,3227.090088,3198.23999,3213.580078
17/8/2023,BK-1216,52,17/8/2023,3196.75,3205.860107,3182.540039,3196.75
18/8/2023,BK-1216,63,18/8/2023,3173.929932,3186.310059,3166.600098,3173.929932
19/8/2023,BK-1216,145,0,0,0,0,0
20/8/2023,BK-1216,6,0,0,0,0,0
21/8/2023,BK-1216,106,21/8/2023,3171.679932,3154.030029,3154.030029,3154.030029
22/8/2023,BK-1216,50,22/8/2023,3165.050049,3159.879883,3159.879883,3159.879883
23/8/2023,BK-1216,96,23/8/2023,3153.590088,3174.179932,3174.179932,3174.179932
24/8/2023,BK-1216,61,24/8/2023,3187.72998,3180.719971,3180.719971,3180.719971
25/8/2023,BK-1216,90,25/8/2023,3173.570068,3189.879883,3189.879883,3189.879883
26/8/2023,BK-1216,144,0,0,0,0,0
27/8/2023,BK-1216,6,0,0,0,0,0
28/8/2023,BK-1216,130,28/8/2023,3200.050049,3213.679932,3213.679932,3213.679932
29/8/2023,BK-1216,101,29/8/2023,3222.97998,3223.090088,3223.090088,3223.090088
30/8/2023,BK-1216,102,30/8/2023,3237.419922,3239.699951,3214.889893,3220.219971
31/8/2023,BK-1216,82,31/8/2023,3221.669922,3239.149902,3216.52002,3233.300049
1/9/2023,BK-1216,155,0,0,0,0,0
2/9/2023,BK-1216,206,0,0,0,0,0
3/9/2023,BK-1216,8,0,0,0,0,0
4/9/2023,BK-1216,139,4/9/2023,3240.530029,3245.290039,3234.110107,3238.969971
5/9/2023,BK-1216,90,5/9/2023,3231.389893,3233.840088,3214.629883,3226.830078
6/9/2023,BK-1216,123,6/9/2023,3238.179932,3245.179932,3210.48999,3222.879883
7/9/2023,BK-1216,80,7/9/2023,3221.469971,3226.590088,3226.590088,3226.590088
8/9/2023,BK-1216,132,8/9/2023,3216.590088,3207.75,3207.75,3207.75
9/9/2023,BK-1216,220,0,0,0,0,0
10/9/2023,BK-1216,8,0,0,0,0,0
11/9/2023,BK-1216,136,11/9/2023,3218.280029,3221.179932,3200.419922,3218.280029
12/9/2023,BK-1216,71,12/9/2023,3219.389893,3214.459961,3214.459961,3214.459961
13/9/2023,BK-1216,103,13/9/2023,3218.929932,3223.600098,3204.840088,3218.929932
14/9/2023,BK-1216,84,14/9/2023,3225.129883,3249.51001,3249.51001,3249.51001
15/9/2023,BK-1216,103,15/9/2023,3263.219971,3289.070068,3259.350098,3280.689941
16/9/2023,BK-1216,182,0,0,0,0,0
17/9/2023,BK-1216,6,0,0,0,0,0
18/9/2023,BK-1216,117,18/9/2023,3285.149902,3263.389893,3263.389893,3263.389893
19/9/2023,BK-1216,82,19/9/2023,3240.75,3266.469971,3235.959961,3240.75
20/9/2023,BK-1216,98,20/9/2023,3245.75,3249.76001,3227.639893,3242
21/9/2023,BK-1216,80,21/9/2023,3202.810059,3236.51001,3199.909912,3202.810059
22/9/2023,BK-1216,98,22/9/2023,3204.820068,3211.110107,3179.330078,3204.820068
23/9/2023,BK-1216,190,0,0,0,0,0
24/9/2023,BK-1216,8,0,0,0,0,0
25/9/2023,BK-1216,133,25/9/2023,3215.399902,3222.120117,3195.679932,3215.399902
26/9/2023,BK-1216,77,26/9/2023,3211.810059,3215.070068,3215.070068,3215.070068
27/9/2023,BK-1216,81,27/9/2023,3199.379883,3200.840088,3184.780029,3200.030029
28/9/2023,BK-1216,88,28/9/2023,3199.919922,3206.98999,3206.98999,3206.98999
29/9/2023,BK-1216,74,29/9/2023,3217.409912,3228.669922,3212.530029,3217.409912
30/9/2023,BK-1216,151,0,0,0,0,0
1/10/2023,BK-1216,0,0,0,0,0,0
2/10/2023,BK-1216,135,2/10/2023,3226.530029,3208.860107,3208.860107,3208.860107
3/10/2023,BK-1216,83,3/10/2023,3192.350098,3197.120117,3176.48999,3192.350098
4/10/2023,BK-1216,101,4/10/2023,3163.330078,3147.389893,3147.389893,3147.389893
5/10/2023,BK-1216,75,5/10/2023,3155.100098,3174.98999,3145.659912,3155.100098
6/10/2023,BK-1216,117,6/10/2023,3158.100098,3179.939941,3155.860107,3174.389893
7/10/2023,BK-1216,198,0,0,0,0,0
8/10/2023,BK-1216,8,0,0,0,0,0
9/10/2023,BK-1216,131,9/10/2023,3165.719971,3174.840088,3157.449951,3166.51001
10/10/2023,BK-1216,83,10/10/2023,3185.840088,3202.830078,3182.469971,3199.070068
11/10/2023,BK-1216,116,11/10/2023,3192.870117,3214.23999,3185.050049,3192.870117
12/10/2023,BK-1216,81,12/10/2023,3218.689941,3232.090088,3202.149902,3218.689941
13/10/2023,BK-1216,99,13/10/2023,3192.330078,3185.790039,3185.790039,3185.790039
14/10/2023,BK-1216,200,0,0,0,0,0
15/10/2023,BK-1216,2,0,0,0,0,0
16/10/2023,BK-1216,121,16/10/2023,3163.889893,3179.389893,3157.629883,3163.889893
17/10/2023,BK-1216,93,17/10/2023,3185.790039,3171.830078,3171.830078,3171.830078
18/10/2023,BK-1216,99,18/10/2023,3167.629883,3136.620117,3136.620117,3136.620117
19/10/2023,BK-1216,84,19/10/2023,3111.780029,3099.600098,3099.600098,3099.600098
20/10/2023,BK-1216,104,20/10/2023,3076.689941,3100.439941,3074.070068,3076.689941
21/10/2023,BK-1216,196,0,0,0,0,0
22/10/2023,BK-1216,6,0,0,0,0,0
23/10/2023,BK-1216,114,23/10/2023,3065.899902,3053.360107,3053.360107,3053.360107
24/10/2023,BK-1216,61,24/10/2023,3083.879883,3087.699951,3053.179932,3083.879883
25/10/2023,BK-1216,114,25/10/2023,3091.560059,3078.780029,3078.780029,3078.780029
26/10/2023,BK-1216,71,26/10/2023,3070.709961,3071.310059,3071.310059,3071.310059
27/10/2023,BK-1216,113,27/10/2023,3076.949951,3061.850098,3061.850098,3061.850098
28/10/2023,BK-1216,208,0,0,0,0,0
29/10/2023,BK-1216,5,0,0,0,0,0
30/10/2023,BK-1216,116,30/10/2023,3064.290039,3070.189941,3041.669922,3064.290039
31/10/2023,BK-1216,100,31/10/2023,3067.73999,3086.389893,3053.120117,3067.73999
1/11/2023,BK-1216,129,1/11/2023,3076.77002,3081.649902,3068.560059,3076.77002
2/11/2023,BK-1216,85,2/11/2023,3082.48999,3106.76001,3076,3082.48999
3/11/2023,BK-1216,124,3/11/2023,3106.939941,3143.659912,3143.659912,3143.659912
4/11/2023,BK-1216,234,0,0,0,0,0
5/11/2023,BK-1216,4,0,0,0,0,0
6/11/2023,BK-1216,124,6/11/2023,3162.360107,3180.530029,3153.629883,3180.530029
7/11/2023,BK-1216,96,7/11/2023,3168.179932,3177.22998,3153.48999,3173.810059
8/11/2023,BK-1216,114,8/11/2023,3159.040039,3161.110107,3121.51001,3129.719971
9/11/2023,BK-1216,76,9/11/2023,3127.969971,3150.26001,3127.01001,3135.320068
10/11/2023,BK-1216,93,10/11/2023,3119.469971,3121.26001,3100.379883,3106.679932
11/11/2023,BK-1216,224,0,0,0,0,0
12/11/2023,BK-1216,4,0,0,0,0,0
13/11/2023,BK-1216,145,0,0,0,0,0
14/11/2023,BK-1216,72,14/11/2023,3107.679932,3117.389893,3090.48999,3104.659912
15/11/2023,BK-1216,102,15/11/2023,3140.52002,3145.810059,3116.639893,3132.120117
16/11/2023,BK-1216,57,16/11/2023,3126.169922,3140.040039,3101.27002,3133.050049
17/11/2023,BK-1216,102,17/11/2023,3123.169922,3128.52002,3110.360107,3124.669922
18/11/2023,BK-1216,187,0,0,0,0,0
19/11/2023,BK-1216,5,0,0,0,0,0
20/11/2023,BK-1216,134,20/11/2023,3116.540039,3120.209961,3100.439941,3111.580078
21/11/2023,BK-1216,56,21/11/2023,3113.800049,3114.540039,3092.080078,3096.340088
22/11/2023,BK-1216,96,22/11/2023,3096.379883,3119.600098,3093.310059,3114.919922
23/11/2023,BK-1216,83,23/11/2023,3099.100098,3116.840088,3098.159912,3111.75
24/11/2023,BK-1216,97,24/11/2023,3111.75,3111.820068,3091.98999,3094.810059
25/11/2023,BK-1216,158,0,0,0,0,0
26/11/2023,BK-1216,6,0,0,0,0,0
27/11/2023,BK-1216,114,27/11/2023,3092.110107,3102.590088,3078.570068,3086.419922
28/11/2023,BK-1216,81,28/11/2023,3087.189941,3089.550049,3061.600098,3065.939941
29/11/2023,BK-1216,81,29/11/2023,3078.310059,3094.610107,3075.899902,3084.699951
30/11/2023,BK-1216,65,30/11/2023,3085.719971,3086.439941,3067.300049,3072.98999
1/12/2023,BK-1216,135,1/12/2023,3081.25,3094.149902,3077.409912,3090.310059
2/12/2023,BK-1216,186,0,0,0,0,0
3/12/2023,BK-1216,4,0,0,0,0,0
4/12/2023,BK-1216,130,4/12/2023,3099.080078,3112.399902,3079.139893,3084.080078
5/12/2023,BK-1216,72,5/12/2023,3079.820068,3090.429932,3067.25,3077.159912
6/12/2023,BK-1216,109,6/12/2023,3081.830078,3087.23999,3067.419922,3087.23999
7/12/2023,BK-1216,72,7/12/2023,3075.699951,3079.800049,3052.350098,3074.26001
8/12/2023,BK-1216,117,8/12/2023,3079.830078,3111.110107,3078.540039,3110.72998
9/12/2023,BK-1216,194,0,0,0,0,0
10/12/2023,BK-1216,4,0,0,0,0,0
11/12/2023,BK-1216,126,11/12/2023,3106.629883,3108.040039,3078.820068,3090.199951
12/12/2023,BK-1216,58,12/12/2023,3099.189941,3109.060059,3088.080078,3102.310059
13/12/2023,BK-1216,102,13/12/2023,3099.090088,3108.01001,3095.699951,3104.26001
14/12/2023,BK-1216,89,14/12/2023,3124.219971,3139.97998,3118.659912,3122.949951
15/12/2023,BK-1216,95,15/12/2023,3127.72998,3128.639893,3106.72998,3116.51001
16/12/2023,BK-1216,207,0,0,0,0,0
17/12/2023,BK-1216,4,0,0,0,0,0
18/12/2023,BK-1216,127,18/12/2023,3098.620117,3118.070068,3086.439941,3113.22998
19/12/2023,BK-1216,66,19/12/2023,3105.199951,3127.26001,3103.370117,3116.620117
20/12/2023,BK-1216,108,20/12/2023,3129.199951,3129.52002,3106.659912,3108.030029
21/12/2023,BK-1216,77,21/12/2023,3101.669922,3121.719971,3093.709961,3112.5
22/12/2023,BK-1216,102,22/12/2023,3123.139893,3145.22998,3122.050049,3140.320068
23/12/2023,BK-1216,210,0,0,0,0,0
24/12/2023,BK-1216,5,0,0,0,0,0
25/12/2023,BK-1216,159,0,0,0,0,0
26/12/2023,BK-1216,94,26/12/2023,3147.110107,3147.110107,3132.139893,3139.97998
27/12/2023,BK-1216,79,27/12/2023,3147.860107,3176.540039,3139.800049,3170.76001
28/12/2023,BK-1216,51,28/12/2023,3191.060059,3214.399902,3214.399902,3214.399902
29/12/2023,BK-1216,84,29/12/2023,3220.77002,3250.050049,3216.97998,3240.27002
30/12/2023,BK-1216,165,0,0,0,0,0
31/12/2023,BK-1216,4,0,0,0,0,0
